afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp,alang
S03E07_chunk_017	en	Subtitles Data	conllu_chunks	9.117647058823529	0.07096774193548387	0.00967741935483871	0.0032258064516129032	0.23529411764705882	0.0	0.08823529411764706	0.0	0.0	0.23529411764705882	0.23529411764705882	0.11764705882352941	0.3258064516129032	0.9901960784313726	0.0	0.029411764705882353	1.027027027027027	0.13513513513513514	0.02702702702702703	0.02702702702702703	0.029411764705882353	0.058823529411764705	0.058823529411764705	0.029411764705882353	0.0	0.0	0.0	0.029411764705882353	0.058823529411764705	0.0	0.0	0.058823529411764705	0.4117647058823529	0.6176470588235294	0.0032258064516129032	0.391304347826087	2.363219949984656	0.7793665484841955	0.058823529411764705	0.1715686274509804	0.04411764705882353	0.058823529411764705	0.029411764705882353	0.0392156862745098	0.1568627450980392,
S01E02_chunk_001	es	Subtitles Data	conllu_chunks	11.720930232558139	0.03571428571428571	0.00992063492063492	0.015873015873015872	0.27906976744186046	0.0	0.0	0.0	0.0	0.23255813953488372	0.11627906976744186	0.20930232558139536	0.2916666666666667	0.9130434782608695	0.0	0.0	1.1851851851851851	0.0	0.0	0.0	0.0	0.0	0.32558139534883723	0.27906976744186046	0.0	0.27906976744186046	0.023255813953488372	0.0	0.0	0.0	0.0	0.4186046511627907	0.5581395348837209	0.5581395348837209	0.05357142857142857	0.62	2.5510850850082396	0.9710514979347133	0.0	0.07751937984496124	0.0	0.05426356589147286	0.0	0.05426356589147286	0.06976744186046512,
S01E02_chunk_002	es	Subtitles Data	conllu_chunks	11.08695652173913	0.050980392156862744	0.00784313725490196	0.00980392156862745	0.15217391304347827	0.0	0.0	0.0	0.0	0.17391304347826086	0.2608695652173913	0.10869565217391304	0.35490196078431374	0.9476439790575916	0.0	0.0	0.9154929577464789	0.0	0.0	0.0	0.0	0.0	0.41304347826086957	0.21739130434782608	0.06521739130434782	0.06521739130434782	0.021739130434782608	0.0	0.0	0.0784313725490196	0.0	0.17391304347826086	0.8260869565217391	0.45652173913043476	0.052941176470588235	0.6212121212121212	2.517521297670039	0.814967720431107	0.03260869565217391	0.021739130434782608	0.0	0.050724637681159424	0.0	0.08695652173913043	0.17753623188405795,
S01E02_chunk_003	es	Subtitles Data	conllu_chunks	11.041666666666666	0.04339622641509434	0.026415094339622643	0.013207547169811321	0.125	0.0	0.0	0.0	0.0	0.20833333333333334	0.1875	0.25	0.3339622641509434	0.9779005524861878	0.0	0.0	1.1403508771929824	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.20833333333333334	0.0	0.08333333333333333	0.0625	0.020833333333333332	0.0	0.0	0.0	0.25	0.5416666666666666	0.625	0.06415094339622641	0.6911764705882353	2.919890320395835	0.784995535295458	0.041666666666666664	0.10416666666666667	0.0	0.12152777777777779	0.0	0.048611111111111105	0.10069444444444446,
S01E02_chunk_004	es	Subtitles Data	conllu_chunks	10.08695652173913	0.05818965517241379	0.036637931034482756	0.00646551724137931	0.1956521739130435	0.0	0.0	0.0	0.0	0.2391304347826087	0.21739130434782608	0.17391304347826086	0.3232758620689655	0.9803921568627451	0.0	0.0	1.0555555555555556	0.0	0.0	0.0	0.0	0.0	0.1956521739130435	0.17391304347826086	0.021739130434782608	0.06521739130434782	0.06521739130434782	0.0	0.0	0.027777777777777776	0.0	0.15217391304347827	0.6956521739130435	0.5434782608695652	0.04525862068965517	0.6140350877192983	2.6081356540738696	0.8962004052393068	0.043478260869565216	0.021739130434782608	0.0	0.07246376811594202	0.0	0.07246376811594202	0.13768115942028986,
S01E02_chunk_005	es	Subtitles Data	conllu_chunks	10.673913043478262	0.05702647657841141	0.014256619144602852	0.020366598778004074	0.17391304347826086	0.0	0.0	0.0	0.0	0.17391304347826086	0.17391304347826086	0.1956521739130435	0.31771894093686354	0.9811320754716981	0.0	0.0	0.9838709677419355	0.0	0.0	0.0	0.0	0.0	0.41304347826086957	0.1956521739130435	0.06521739130434782	0.15217391304347827	0.0	0.043478260869565216	0.0	0.046511627906976744	0.0	0.2608695652173913	0.7608695652173914	0.5217391304347826	0.04480651731160896	0.5490196078431373	2.570268680594767	0.9738110922893529	0.005434782608695652	0.1757246376811594	0.0	0.11594202898550723	0.0	0.06340579710144927	0.1829710144927536,
S01E02_chunk_006	es	Subtitles Data	conllu_chunks	10.652173913043478	0.06326530612244897	0.0163265306122449	0.02857142857142857	0.2391304347826087	0.0	0.0	0.0	0.0	0.10869565217391304	0.15217391304347827	0.21739130434782608	0.3020408163265306	0.9801324503311258	0.0	0.0	0.9622641509433962	0.0	0.0	0.0	0.0	0.0	0.34782608695652173	0.2391304347826087	0.043478260869565216	0.06521739130434782	0.043478260869565216	0.0	0.0	0.02702702702702703	0.0	0.1956521739130435	0.717391304347826	0.5	0.053061224489795916	0.52	2.6478391777304817	0.8687211339385251	0.10869565217391304	0.11956521739130435	0.0	0.03260869565217391	0.0	0.05434782608695652	0.09782608695652174,
S01E02_chunk_007	es	Subtitles Data	conllu_chunks	9.804347826086957	0.037694013303769404	0.028824833702882482	0.017738359201773836	0.1956521739130435	0.0	0.0	0.0	0.0	0.1956521739130435	0.17391304347826086	0.17391304347826086	0.3458980044345898	0.9570552147239264	0.0	0.0	1.0384615384615385	0.0	0.0	0.0	0.0	0.0	0.2826086956521739	0.1956521739130435	0.08695652173913043	0.06521739130434782	0.08695652173913043	0.021739130434782608	0.0	0.05357142857142857	0.0	0.34782608695652173	0.5217391304347826	0.5652173913043478	0.04434589800443459	0.5116279069767442	2.6084466560010036	0.8969934353086526	0.021739130434782608	0.08695652173913043	0.0	0.07608695652173914	0.0	0.10869565217391304	0.09782608695652174,
S01E02_chunk_008	es	Subtitles Data	conllu_chunks	11.088888888888889	0.06613226452905811	0.01603206412825651	0.01002004008016032	0.28888888888888886	0.0	0.0	0.0	0.0	0.17777777777777778	0.15555555555555556	0.13333333333333333	0.3406813627254509	0.9770114942528736	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4888888888888889	0.28888888888888886	0.044444444444444446	0.37777777777777777	0.08888888888888889	0.06666666666666667	0.0	0.020833333333333332	0.0	0.3333333333333333	0.7555555555555555	0.4888888888888889	0.05811623246492986	0.5507246376811594	2.635325471550962	0.9840897356093434	0.03333333333333333	0.08888888888888889	0.0	0.08888888888888889	0.0	0.08888888888888889	0.14444444444444443,
S01E02_chunk_009	es	Subtitles Data	conllu_chunks	10.76086956521739	0.052525252525252523	0.00808080808080808	0.010101010101010102	0.15217391304347827	0.0	0.0	0.0	0.0	0.21739130434782608	0.06521739130434782	0.17391304347826086	0.298989898989899	0.9801324503311258	0.0	0.0	1.2857142857142858	0.0	0.0	0.0	0.0	0.0	0.3695652173913043	0.2391304347826087	0.08695652173913043	0.2391304347826087	0.043478260869565216	0.043478260869565216	0.0	0.08163265306122448	0.0	0.34782608695652173	0.5434782608695652	0.6521739130434783	0.050505050505050504	0.48717948717948717	2.524180528432446	0.9544157060141716	0.03260869565217391	0.13043478260869565	0.0	0.07246376811594202	0.0	0.021739130434782608	0.06884057971014493,
S01E02_chunk_010	es	Subtitles Data	conllu_chunks	10.418604651162791	0.05803571428571429	0.013392857142857142	0.017857142857142856	0.3023255813953488	0.0	0.0	0.0	0.0	0.11627906976744186	0.06976744186046512	0.23255813953488372	0.359375	0.9817073170731707	0.0	0.0	0.8142857142857143	0.0	0.0	0.0	0.0	0.0	0.37209302325581395	0.37209302325581395	0.11627906976744186	0.16279069767441862	0.09302325581395349	0.023255813953488372	0.0	0.09302325581395349	0.0	0.3023255813953488	0.6744186046511628	0.5348837209302325	0.022321428571428572	0.5106382978723404	2.633102620893318	0.9654921306084095	0.005813953488372093	0.10465116279069768	0.0	0.0755813953488372	0.0	0.0	0.27906976744186046,
S01E02_chunk_011	es	Subtitles Data	conllu_chunks	11.461538461538462	0.07829977628635347	0.017897091722595078	0.0	0.1794871794871795	0.0	0.0	0.0	0.0	0.1282051282051282	0.15384615384615385	0.1282051282051282	0.30648769574944074	0.8954248366013072	0.0	0.0	0.9375	0.0	0.0	0.0	0.0	0.0	0.3076923076923077	0.20512820512820512	0.0	0.10256410256410256	0.07692307692307693	0.1282051282051282	0.0	0.0	0.0	0.48717948717948717	0.9743589743589743	0.48717948717948717	0.03355704697986577	0.4782608695652174	2.471045971908041	0.7697907849101482	0.01282051282051282	0.09487179487179488	0.0	0.14188034188034188	0.0	0.05897435897435897	0.12735042735042734,
S01E02_chunk_012	es	Subtitles Data	conllu_chunks	12.227272727272727	0.08736059479553904	0.011152416356877323	0.01486988847583643	0.18181818181818182	0.0	0.0	0.0	0.0	0.22727272727272727	0.11363636363636363	0.1590909090909091	0.3308550185873606	0.9319371727748691	0.0	0.0	1.0416666666666667	0.0	0.0	0.0	0.0	0.0	0.4318181818181818	0.22727272727272727	0.045454545454545456	0.22727272727272727	0.09090909090909091	0.045454545454545456	0.0	0.03636363636363636	0.0	0.38636363636363635	0.9090909090909091	0.4318181818181818	0.05204460966542751	0.43548387096774194	2.6937562437562437	1.05181727994228	0.026136363636363635	0.12386363636363637	0.0	0.09356060606060605	0.0	0.020833333333333332	0.1446969696969697,
S01E02_chunk_013	es	Subtitles Data	conllu_chunks	10.976190476190476	0.04338394793926247	0.02386117136659436	0.026030368763557483	0.21428571428571427	0.0	0.0	0.0	0.0	0.16666666666666666	0.07142857142857142	0.21428571428571427	0.3579175704989154	0.9217877094972067	0.0	0.0	0.9310344827586207	0.0	0.0	0.0	0.0	0.0	0.38095238095238093	0.23809523809523808	0.07142857142857142	0.11904761904761904	0.0	0.0	0.0	0.045454545454545456	0.0	0.40476190476190477	0.7906976744186046	0.5813953488372093	0.02386117136659436	0.6274509803921569	2.8188205643562787	0.8972704267449281	0.031007751937984496	0.07751937984496124	0.0	0.06589147286821705	0.0	0.04263565891472868	0.17829457364341084,
S01E02_chunk_014	es	Subtitles Data	conllu_chunks	5.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.5	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	2.3333333333333335	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0,
S02E06_chunk_001	es	Subtitles Data	conllu_chunks	10.787234042553191	0.07100591715976332	0.01972386587771203	0.0039447731755424065	0.2127659574468085	0.0	0.0	0.0	0.0	0.2127659574468085	0.19148936170212766	0.23404255319148937	0.3234714003944773	0.9761904761904762	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3404255319148936	0.2978723404255319	0.02127659574468085	0.02127659574468085	0.0	0.02127659574468085	0.0	0.10256410256410256	0.0	0.19148936170212766	0.5531914893617021	0.6382978723404256	0.05128205128205128	0.5098039215686274	2.4200544935526156	0.8682656170140524	0.028368794326241134	0.12056737588652482	0.0	0.13120567375886524	0.0	0.05319148936170213	0.09219858156028368,
S02E06_chunk_002	es	Subtitles Data	conllu_chunks	10.422222222222222	0.0767590618336887	0.008528784648187633	0.014925373134328358	0.2	0.0	0.0	0.0	0.0	0.17777777777777778	0.4	0.06666666666666667	0.3304904051172708	0.96875	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4888888888888889	0.24444444444444444	0.06666666666666667	0.2222222222222222	0.08888888888888889	0.06666666666666667	0.0	0.0	0.0	0.28888888888888886	0.7777777777777778	0.4888888888888889	0.029850746268656716	0.4716981132075472	2.459190685857353	0.9125361675361675	0.0	0.06666666666666667	0.0	0.05555555555555555	0.0	0.03333333333333333	0.13333333333333333,
S02E06_chunk_003	es	Subtitles Data	conllu_chunks	9.348837209302326	0.05721393034825871	0.01990049751243781	0.022388059701492536	0.13953488372093023	0.0	0.0	0.0	0.0	0.13953488372093023	0.13953488372093023	0.20930232558139536	0.32338308457711445	0.9923664122137404	0.0	0.0	0.9444444444444444	0.0	0.0	0.0	0.0	0.0	0.2558139534883721	0.09302325581395349	0.0	0.06976744186046512	0.0	0.0	0.0	0.0625	0.0	0.3023255813953488	0.7441860465116279	0.5116279069767442	0.04477611940298507	0.7021276595744681	2.367150114946932	0.8039636278314368	0.03488372093023256	0.031007751937984496	0.0	0.06976744186046512	0.0	0.05426356589147286	0.15891472868217055,
S02E06_chunk_004	es	Subtitles Data	conllu_chunks	9.891304347826088	0.06593406593406594	0.008791208791208791	0.017582417582417582	0.10869565217391304	0.0	0.0	0.0	0.0	0.13043478260869565	0.10869565217391304	0.13043478260869565	0.3120879120879121	0.9594594594594594	0.0	0.0	1.0327868852459017	0.0	0.0	0.0	0.0	0.0	0.17391304347826086	0.13043478260869565	0.021739130434782608	0.043478260869565216	0.021739130434782608	0.021739130434782608	0.0	0.023809523809523808	0.0	0.391304347826087	0.6304347826086957	0.5217391304347826	0.05274725274725275	0.5714285714285714	2.38494494635799	0.7660298638559506	0.05434782608695652	0.14130434782608695	0.0	0.043478260869565216	0.0	0.11956521739130435	0.07608695652173914,
S02E06_chunk_005	es	Subtitles Data	conllu_chunks	10.375	0.06827309236947791	0.010040160642570281	0.010040160642570281	0.25	0.0	0.0	0.0	0.0	0.16666666666666666	0.08333333333333333	0.16666666666666666	0.3232931726907631	0.9817073170731707	0.0	0.0	0.8405797101449275	0.0	0.0	0.0	0.0	0.0	0.25	0.1875	0.125	0.0625	0.020833333333333332	0.020833333333333332	0.0	0.02564102564102564	0.0	0.375	0.7916666666666666	0.5	0.03413654618473896	0.4807692307692308	2.364719424094424	0.7992712148962148	0.013888888888888888	0.06944444444444443	0.0	0.07291666666666667	0.0	0.10416666666666667	0.19791666666666666,
S02E06_chunk_006	es	Subtitles Data	conllu_chunks	10.533333333333333	0.027426160337552744	0.006329113924050633	0.014767932489451477	0.37777777777777777	0.0	0.0	0.0	0.0	0.1111111111111111	0.26666666666666666	0.06666666666666667	0.34177215189873417	0.9642857142857143	0.0	0.0	0.9787234042553191	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.3111111111111111	0.0	0.06666666666666667	0.044444444444444446	0.022222222222222223	0.0	0.023255813953488372	0.023255813953488372	0.1111111111111111	0.4888888888888889	0.6888888888888889	0.06118143459915612	0.7021276595744681	2.524258178750932	0.7622321628988298	0.05	0.018518518518518517	0.005555555555555556	0.024074074074074074	0.005555555555555556	0.06666666666666667	0.05185185185185184,
S02E06_chunk_007	es	Subtitles Data	conllu_chunks	10.958333333333334	0.06273764258555133	0.009505703422053232	0.009505703422053232	0.1875	0.0	0.0	0.0	0.0	0.16666666666666666	0.0625	0.0625	0.26045627376425856	0.9716312056737588	0.0	0.0	1.0689655172413792	0.0	0.0	0.0	0.0	0.0	0.3958333333333333	0.25	0.0625	0.16666666666666666	0.10416666666666667	0.020833333333333332	0.0	0.0392156862745098	0.0	0.3125	0.9166666666666666	0.4791666666666667	0.022813688212927757	0.41509433962264153	2.1108859482021245	0.8329085062540944	0.03125	0.03819444444444444	0.0	0.11805555555555554	0.0	0.01736111111111111	0.1284722222222222,
S02E06_chunk_008	es	Subtitles Data	conllu_chunks	11.642857142857142	0.053169734151329244	0.010224948875255624	0.012269938650306749	0.19047619047619047	0.0	0.0	0.0	0.0	0.23809523809523808	0.14285714285714285	0.47619047619047616	0.3721881390593047	0.9629629629629629	0.0	0.0	1.0588235294117647	0.0	0.0	0.0	0.0	0.0	0.30952380952380953	0.30952380952380953	0.023809523809523808	0.21428571428571427	0.023809523809523808	0.023809523809523808	0.0	0.01639344262295082	0.0	0.30952380952380953	1.0	0.30952380952380953	0.0081799591002045	0.5	2.2699808187496155	0.6703593986770678	0.0	0.10595238095238095	0.0	0.11071428571428572	0.0	0.11904761904761904	0.1880952380952381,
S02E06_chunk_009	es	Subtitles Data	conllu_chunks	12.209302325581396	0.022857142857142857	0.009523809523809525	0.007619047619047619	0.3023255813953488	0.0	0.0	0.0	0.0	0.23255813953488372	0.20930232558139536	0.023255813953488372	0.3314285714285714	0.9775280898876404	0.0	0.0	1.1162790697674418	0.0	0.0	0.0	0.0	0.0	0.32558139534883723	0.32558139534883723	0.06976744186046512	0.13953488372093023	0.11627906976744186	0.06976744186046512	0.0	0.20454545454545456	0.0	0.16279069767441862	0.46511627906976744	0.5813953488372093	0.05714285714285714	0.7346938775510204	2.527144142796585	0.792383679698891	0.046511627906976744	0.0	0.0	0.08139534883720931	0.0	0.023255813953488372	0.08139534883720931,
S02E06_chunk_010	es	Subtitles Data	conllu_chunks	11.116279069767442	0.04811715481171548	0.006276150627615063	0.008368200836820083	0.2558139534883721	0.0	0.0	0.0	0.0	0.16279069767441862	0.16279069767441862	0.09302325581395349	0.3619246861924686	0.9719101123595506	0.0	0.0	0.9859154929577465	0.0	0.0	0.0	0.0	0.0	0.3953488372093023	0.46511627906976744	0.046511627906976744	0.20930232558139536	0.06976744186046512	0.023255813953488372	0.0	0.14285714285714285	0.0	0.2558139534883721	1.0930232558139534	0.3488372093023256	0.05439330543933055	0.5576923076923077	2.625176081708229	0.948428934646445	0.050387596899224806	0.08139534883720931	0.0	0.07751937984496124	0.0	0.12403100775193798	0.22480620155038758,
S02E06_chunk_011	es	Subtitles Data	conllu_chunks	10.0	0.05531914893617021	0.014893617021276596	0.006382978723404255	0.2553191489361702	0.0	0.0	0.0	0.0	0.10638297872340426	0.2553191489361702	0.06382978723404255	0.3425531914893617	0.9583333333333334	0.0	0.0	0.9444444444444444	0.0	0.0	0.0	0.0	0.0	0.3404255319148936	0.23404255319148937	0.0851063829787234	0.1276595744680851	0.0425531914893617	0.02127659574468085	0.0	0.08888888888888889	0.0	0.14893617021276595	0.5957446808510638	0.574468085106383	0.05319148936170213	0.6727272727272727	2.2196855501611448	0.7236434195758351	0.06382978723404255	0.11702127659574468	0.0	0.05319148936170213	0.0	0.031914893617021274	0.05319148936170213,
S02E06_chunk_012	es	Subtitles Data	conllu_chunks	10.956521739130435	0.04365079365079365	0.007936507936507936	0.011904761904761904	0.21739130434782608	0.0	0.0	0.0	0.0	0.13043478260869565	0.08695652173913043	0.13043478260869565	0.3373015873015873	0.9883720930232558	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.13043478260869565	0.08695652173913043	0.08695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.17391304347826086	1.0869565217391304	0.43478260869565216	0.051587301587301584	0.5172413793103449	2.732958466654119	1.0634261873392308	0.0	0.08840579710144927	0.0	0.08260869565217391	0.0	0.12318840579710144	0.22753623188405797,
S02E08_chunk_001	es	Subtitles Data	conllu_chunks	11.043478260869565	0.0610236220472441	0.015748031496062992	0.007874015748031496	0.15217391304347827	0.0	0.0	0.0	0.0	0.30434782608695654	0.2826086956521739	0.17391304347826086	0.28937007874015747	0.9735099337748344	0.0	0.0	1.1111111111111112	0.0	0.0	0.0	0.0	0.0	0.2391304347826087	0.1956521739130435	0.021739130434782608	0.17391304347826086	0.043478260869565216	0.0	0.0	0.05405405405405406	0.0	0.1956521739130435	0.5869565217391305	0.5652173913043478	0.04330708661417323	0.5849056603773585	2.4532637540141917	0.9002010033609171	0.02608695652173913	0.050724637681159424	0.0	0.06594202898550726	0.0	0.07608695652173914	0.042028985507246375,
S02E08_chunk_002	es	Subtitles Data	conllu_chunks	11.88888888888889	0.041121495327102804	0.011214953271028037	0.016822429906542057	0.24444444444444444	0.0	0.0	0.0	0.0	0.26666666666666666	0.2222222222222222	0.08888888888888889	0.27476635514018694	0.98	0.0	0.0	1.0566037735849056	0.0	0.0	0.0	0.0	0.0	0.2	0.2222222222222222	0.044444444444444446	0.06666666666666667	0.022222222222222223	0.022222222222222223	0.0	0.02631578947368421	0.0	0.2	0.6444444444444445	0.5777777777777777	0.05046728971962617	0.546875	2.578340548340548	0.9742499599166266	0.10555555555555556	0.07222222222222222	0.0	0.08333333333333333	0.0	0.027777777777777776	0.1111111111111111,
S02E08_chunk_003	es	Subtitles Data	conllu_chunks	10.127659574468085	0.04831932773109244	0.012605042016806723	0.012605042016806723	0.2127659574468085	0.0	0.0	0.0	0.0	0.3191489361702128	0.14893617021276595	0.19148936170212766	0.296218487394958	0.986013986013986	0.0	0.0	1.34	0.0	0.0	0.0	0.0	0.0	0.3829787234042553	0.2978723404255319	0.06382978723404255	0.1702127659574468	0.02127659574468085	0.02127659574468085	0.0	0.11627906976744186	0.0	0.2978723404255319	0.5531914893617021	0.6382978723404256	0.03991596638655462	0.5714285714285714	2.346606519646833	0.9994457638914525	0.0425531914893617	0.1276595744680851	0.0	0.17730496453900707	0.0	0.06028368794326241	0.06028368794326241,
S02E08_chunk_004	es	Subtitles Data	conllu_chunks	9.97872340425532	0.0511727078891258	0.021321961620469083	0.010660980810234541	0.2127659574468085	0.0	0.0	0.0	0.0	0.3404255319148936	0.06382978723404255	0.0425531914893617	0.3390191897654584	0.9464285714285714	0.0	0.0	1.4313725490196079	0.0	0.0	0.0	0.0	0.0	0.1276595744680851	0.1702127659574468	0.06382978723404255	0.0425531914893617	0.06382978723404255	0.0	0.0	0.03278688524590164	0.0	0.48936170212765956	0.5531914893617021	0.6382978723404256	0.04051172707889126	0.5471698113207547	2.107660372585279	0.7340481657127466	0.017730496453900707	0.15602836879432624	0.0	0.06560283687943262	0.0	0.10638297872340426	0.015957446808510637,
S02E08_chunk_005	es	Subtitles Data	conllu_chunks	9.642857142857142	0.08888888888888889	0.027160493827160494	0.009876543209876543	0.30952380952380953	0.0	0.0	0.0	0.0	0.2619047619047619	0.19047619047619047	0.16666666666666666	0.29876543209876544	0.968	0.0	0.0	1.1041666666666667	0.0	0.0	0.0	0.0	0.0	0.2619047619047619	0.19047619047619047	0.047619047619047616	0.09523809523809523	0.0	0.023809523809523808	0.0	0.022727272727272728	0.0	0.42857142857142855	0.5714285714285714	0.6428571428571429	0.014814814814814815	0.5151515151515151	2.280518282538959	0.8196885160231024	0.07936507936507937	0.0873015873015873	0.0	0.08333333333333333	0.0	0.07936507936507936	0.07539682539682539,
S02E08_chunk_006	es	Subtitles Data	conllu_chunks	9.0	0.06432748538011696	0.02631578947368421	0.005847953216374269	0.15789473684210525	0.0	0.0	0.0	0.0	0.15789473684210525	0.21052631578947367	0.21052631578947367	0.29239766081871343	0.9803921568627451	0.0	0.0	1.0789473684210527	0.0	0.0	0.0	0.0	0.0	0.2894736842105263	0.15789473684210525	0.05263157894736842	0.15789473684210525	0.0	0.0	0.0	0.07407407407407407	0.0	0.2631578947368421	0.39473684210526316	0.6578947368421053	0.02046783625730994	0.43902439024390244	2.1797125389230656	0.7812343358395989	0.0	0.07894736842105263	0.0	0.09210526315789473	0.0	0.02631578947368421	0.11842105263157894,
S02E08_chunk_007	es	Subtitles Data	conllu_chunks	10.048780487804878	0.07766990291262135	0.01699029126213592	0.007281553398058253	0.24390243902439024	0.0	0.0	0.0	0.0	0.2926829268292683	0.17073170731707318	0.14634146341463414	0.3300970873786408	0.9855072463768116	0.0	0.0	1.0384615384615385	0.0	0.0	0.0	0.0	0.0	0.3902439024390244	0.14634146341463414	0.0975609756097561	0.024390243902439025	0.0	0.0	0.0	0.05714285714285714	0.0	0.24390243902439024	0.6585365853658537	0.4634146341463415	0.0412621359223301	0.46511627906976744	2.325982170494366	0.8159335244701096	0.06504065040650406	0.03252032520325203	0.0	0.13008130081300812	0.0	0.06097560975609756	0.15040650406504064,
S02E08_chunk_008	es	Subtitles Data	conllu_chunks	9.916666666666666	0.058823529411764705	0.01680672268907563	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.05555555555555555	0.19444444444444445	0.3081232492997199	0.9322033898305084	0.0	0.0	1.0888888888888888	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.1388888888888889	0.05555555555555555	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.3611111111111111	0.6111111111111112	0.5555555555555556	0.0196078431372549	0.5135135135135135	2.35061227352894	0.846255210838544	0.0	0.16435185185185186	0.0	0.1111111111111111	0.0	0.04861111111111111	0.12037037037037036,
S02E08_chunk_009	es	Subtitles Data	conllu_chunks	9.020833333333334	0.04849884526558892	0.0023094688221709007	0.018475750577367205	0.125	0.0	0.0	0.0	0.0	0.125	0.125	0.125	0.3695150115473441	0.9523809523809523	0.0	0.0	0.9433962264150944	0.0	0.0	0.0	0.0	0.0	0.14583333333333334	0.041666666666666664	0.041666666666666664	0.020833333333333332	0.020833333333333332	0.041666666666666664	0.0	0.0	0.0	0.22916666666666666	0.7708333333333334	0.5416666666666666	0.03233256351039261	0.6	2.1830266955266957	0.6271498466810966	0.013888888888888888	0.052083333333333336	0.0	0.020833333333333332	0.0	0.06944444444444443	0.21875,
S02E08_chunk_010	es	Subtitles Data	conllu_chunks	8.864864864864865	0.04878048780487805	0.0	0.018292682926829267	0.1891891891891892	0.0	0.0	0.0	0.0	0.24324324324324326	0.02702702702702703	0.0	0.2682926829268293	0.9361702127659575	0.0	0.0	1.1219512195121952	0.0	0.0	0.0	0.0	0.0	0.13513513513513514	0.24324324324324326	0.02702702702702703	0.08108108108108109	0.08108108108108109	0.0	0.0	0.058823529411764705	0.0	0.40540540540540543	0.6216216216216216	0.6216216216216216	0.01524390243902439	0.39285714285714285	1.9577434577434578	0.8197661947661948	0.02702702702702703	0.02702702702702703	0.0	0.04954954954954955	0.0	0.06306306306306306	0.13063063063063063,
S02E08_chunk_011	es	Subtitles Data	conllu_chunks	9.146341463414634	0.096	0.005333333333333333	0.010666666666666666	0.12195121951219512	0.0	0.0	0.0	0.0	0.3170731707317073	0.0975609756097561	0.04878048780487805	0.344	0.9923076923076923	0.0	0.0	1.0961538461538463	0.0	0.0	0.0	0.0	0.0	0.3170731707317073	0.12195121951219512	0.024390243902439025	0.04878048780487805	0.04878048780487805	0.0	0.0	0.025	0.0	0.34146341463414637	0.4878048780487805	0.6341463414634146	0.064	0.48	2.2417202715983207	0.7459006761317416	0.02032520325203252	0.15447154471544713	0.0	0.18699186991869918	0.0	0.05284552845528455	0.14634146341463414,
S02E08_chunk_012	es	Subtitles Data	conllu_chunks	8.11111111111111	0.0684931506849315	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.2876712328767123	0.875	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.2222222222222222	0.1111111111111111	0.3333333333333333	0.0	0.0	0.0	0.1111111111111111	0.0	0.2222222222222222	0.4444444444444444	0.5555555555555556	0.0410958904109589	0.2857142857142857	2.366329966329966	0.7816498316498316	0.1111111111111111	0.0	0.0	0.1111111111111111	0.0	0.0	0.1111111111111111,
S02E10_chunk_001	es	Subtitles Data	conllu_chunks	10.729166666666666	0.04854368932038835	0.005825242718446602	0.015533980582524271	0.3125	0.0	0.0	0.0	0.0	0.14583333333333334	0.10416666666666667	0.3333333333333333	0.3262135922330097	0.96	0.0	0.0	1.0151515151515151	0.0	0.0	0.0	0.0	0.0	0.4791666666666667	0.2916666666666667	0.041666666666666664	0.20833333333333334	0.0	0.0	0.0	0.07692307692307693	0.0	0.2916666666666667	0.8958333333333334	0.4583333333333333	0.03300970873786408	0.5510204081632653	2.651161897993361	0.8905288002617723	0.05902777777777777	0.03125	0.0	0.052083333333333336	0.0	0.08333333333333333	0.10763888888888888,
